geoid,county,lat,lng,pop
060855025002,Santa Clara,37.2934026,-121.884775,968
060855025003,Santa Clara,37.2970401,-121.8892316,1174
060855025004,Santa Clara,37.2946484,-121.8947054,736
060855025005,Santa Clara,37.2904949,-121.8917992,1547
060855025006,Santa Clara,37.2895855,-121.9006742,1100
060855026011,Santa Clara,37.2924556,-121.9182216,720
060855026012,Santa Clara,37.2876596,-121.9183824,1222
060855026013,Santa Clara,37.2911297,-121.9092554,1106
060855026031,Santa Clara,37.2924442,-121.9276934,995
060855026032,Santa Clara,37.2888137,-121.9266749,973
060855026033,Santa Clara,37.2837965,-121.9273264,1058
060855026041,Santa Clara,37.2812581,-121.9338919,1489
060855026042,Santa Clara,37.2894436,-121.9341573,776
060855026043,Santa Clara,37.2799529,-121.9406445,1733
060855027011,Santa Clara,37.2755593,-121.9380621,1596
060855027012,Santa Clara,37.266936,-121.935144,2193
060855027013,Santa Clara,37.2702693,-121.9414861,1822
060855027031,Santa Clara,37.2658027,-121.9456636,1134
060855027032,Santa Clara,37.2591108,-121.9504433,1245
060855027033,Santa Clara,37.260976,-121.9419318,1636
060855027041,Santa Clara,37.2520292,-121.9443633,1446
060855027042,Santa Clara,37.2584052,-121.9355602,1453
060855027043,Santa Clara,37.2546295,-121.9402748,1244
060855028001,Santa Clara,37.2577875,-121.9267353,1257
060855028002,Santa Clara,37.2559126,-121.917601,2047
060855028003,Santa Clara,37.252474,-121.9236326,1115
060855029011,Santa Clara,37.2762597,-121.9251406,2050
060855029012,Santa Clara,37.2660478,-121.924572,1512
060855029013,Santa Clara,37.2668096,-121.9290725,935
060855029014,Santa Clara,37.2744195,-121.9300906,1716
060855029021,Santa Clara,37.2801851,-121.9176942,2989
060855029022,Santa Clara,37.2725215,-121.9158674,2516
060855029023,Santa Clara,37.2678555,-121.9134112,3650
060855029031,Santa Clara,37.282675,-121.9083902,2095
060855029032,Santa Clara,37.2764677,-121.9041264,1456
060855029033,Santa Clara,37.2719674,-121.9007642,1719
060855029061,Santa Clara,37.2522042,-121.9014065,1439
060855029062,Santa Clara,37.2479962,-121.9039887,1619
060855029063,Santa Clara,37.24519,-121.8988312,1937
060855029071,Santa Clara,37.266595,-121.8985745,1773
060855029072,Santa Clara,37.2605491,-121.8961853,2139
060855029081,Santa Clara,37.2634443,-121.9117381,2734
060855029082,Santa Clara,37.2555824,-121.9065762,2060
060855029083,Santa Clara,37.260401,-121.9085879,1670
060855029091,Santa Clara,37.2538028,-121.8931127,1134
060855029092,Santa Clara,37.2552453,-121.8899293,870
060855029093,Santa Clara,37.2570443,-121.8860415,1519
060855029094,Santa Clara,37.2601044,-121.8803963,1395
060855029101,Santa Clara,37.2494911,-121.8898634,890
060855029102,Santa Clara,37.2490986,-121.8860097,896
060855029103,Santa Clara,37.2521803,-121.8792343,1324
060855029104,Santa Clara,37.2565198,-121.879385,850
060855030011,Santa Clara,37.2878391,-121.8869037,1119
060855030012,Santa Clara,37.282669,-121.8885315,859
060855030013,Santa Clara,37.2823527,-121.8973223,2477
060855030021,Santa Clara,37.2781029,-121.8828753,1639
060855030022,Santa Clara,37.2755663,-121.8916432,2175
060855030031,Santa Clara,37.2658687,-121.882006,1741
060855030032,Santa Clara,37.264358,-121.8894544,1834
060855030033,Santa Clara,37.2715662,-121.8854422,1475
060855031051,Santa Clara,37.3261978,-121.8587581,2139
060855031101,Santa Clara,37.3345666,-121.8504964,2108
060855031102,Santa Clara,37.3305984,-121.8497718,1104
060855031103,Santa Clara,37.3299934,-121.8456208,855
060855031111,Santa Clara,37.3268401,-121.8442124,1375
060855031112,Santa Clara,37.3239431,-121.8408964,1137
060855031113,Santa Clara,37.3194627,-121.8368151,2731
060855031121,Santa Clara,37.3209596,-121.869678,1264
060855031122,Santa Clara,37.3256566,-121.8699129,1213
060855031123,Santa Clara,37.3228067,-121.8759983,1585
060855031131,Santa Clara,37.3145435,-121.8828774,2640
060855031132,Santa Clara,37.3173501,-121.8782037,2106
060855031161,Santa Clara,37.2777578,-121.848359,2778
060855031162,Santa Clara,37.2769057,-121.8546872,2149
060855031163,Santa Clara,37.2773835,-121.8604837,1542
060855031171,Santa Clara,37.3274481,-121.8531948,1364
060855031172,Santa Clara,37.3273735,-121.8504286,1459
060855031181,Santa Clara,37.3213334,-121.8456698,1162
060855031182,Santa Clara,37.3182996,-121.8424875,1399
060855031183,Santa Clara,37.3155458,-121.8398997,1852
060855031211,Santa Clara,37.3034692,-121.8698667,1020
060855031212,Santa Clara,37.3083619,-121.8785599,2588
060855031213,Santa Clara,37.3112877,-121.8738876,1448
060855031221,Santa Clara,37.3117691,-121.8585594,2217
060855031222,Santa Clara,37.3166677,-121.8475148,1234
060855031231,Santa Clara,37.3002927,-121.8791071,1663
060855031232,Santa Clara,37.2957641,-121.8768605,2114
060855031241,Santa Clara,37.2873553,-121.8734023,2290
060855031242,Santa Clara,37.2799474,-121.8686123,1857
060855031243,Santa Clara,37.2769014,-121.8694698,1600
060855031251,Santa Clara,37.2809443,-121.8759711,2460
060855031252,Santa Clara,37.2855218,-121.8790584,1203
060855031261,Santa Clara,37.2953016,-121.8591564,3770
060855031271,Santa Clara,37.2827529,-121.8596354,1685
060855031272,Santa Clara,37.2865516,-121.8562542,3038
060855032071,Santa Clara,37.2940644,-121.8138999,2016
060855032072,Santa Clara,37.295285,-121.8185333,1573
060855032081,Santa Clara,37.2780801,-121.8177065,1408
060855032082,Santa Clara,37.2813747,-121.8151474,1774
060855032101,Santa Clara,37.2926725,-121.8253002,2727
060855032102,Santa Clara,37.2866914,-121.8187378,1708
060855032111,Santa Clara,37.3129935,-121.8304696,2310
060855032112,Santa Clara,37.3103057,-121.8349273,1850
060855032121,Santa Clara,37.3045431,-121.8330908,1572
060855032122,Santa Clara,37.3068981,-121.8244957,1287
060855032123,Santa Clara,37.3023875,-121.8216818,1317
060855032131,Santa Clara,37.2972402,-121.834498,2035
060855032132,Santa Clara,37.3034536,-121.8385208,3105
060855032171,Santa Clara,37.2900546,-121.8325586,1866
060855032172,Santa Clara,37.2864716,-121.8310213,1075
060855032173,Santa Clara,37.2841679,-121.8274961,1471
060855032181,Santa Clara,37.2803895,-121.8256632,1543
060855032182,Santa Clara,37.280406,-121.8340967,1604
060855032183,Santa Clara,37.2806355,-121.8301107,1372
060855032191,Santa Clara,37.294568,-121.8390735,729
060855032192,Santa Clara,37.2907143,-121.8441395,1919
060855032201,Santa Clara,37.2915287,-121.8364357,2498
060855032202,Santa Clara,37.2868946,-121.839169,1931
060855032203,Santa Clara,37.2826317,-121.8374572,663
060855032211,Santa Clara,37.3058055,-121.8479768,760
060855032212,Santa Clara,37.3008089,-121.8503454,1578
060855032221,Santa Clara,37.2964056,-121.8427665,3879
060855032222,Santa Clara,37.2959111,-121.8469592,2224
060855033041,Santa Clara,37.3177873,-121.8262797,2173
060855033042,Santa Clara,37.3139875,-121.8221582,2436
060855033043,Santa Clara,37.310313,-121.8192377,1637
060855033044,Santa Clara,37.3065641,-121.8152346,558
060855033051,Santa Clara,37.3130516,-121.8115442,1236
060855033052,Santa Clara,37.3190812,-121.8145442,2379
060855033053,Santa Clara,37.3247322,-121.8167177,2239
060855033061,Santa Clara,37.3327468,-121.8203767,1177
060855033062,Santa Clara,37.3295325,-121.8257221,1630
060855033063,Santa Clara,37.326037,-121.8277519,1240
060855033121,Santa Clara,37.3514727,-121.7939754,517
060855033122,Santa Clara,37.3487626,-121.7621578,1805
060855033123,Santa Clara,37.3535238,-121.7981553,1218
060855033131,Santa Clara,37.3273886,-121.7739516,1767
060855033132,Santa Clara,37.3306399,-121.7754373,1485
060855033133,Santa Clara,37.335513,-121.7798568,1477
060855033151,Santa Clara,37.3223481,-121.8017913,2370
060855033152,Santa Clara,37.3178089,-121.7965656,800
060855033153,Santa Clara,37.3174232,-121.8064402,3471
060855033154,Santa Clara,37.3148616,-121.8012841,1832
060855033211,Santa Clara,37.3352399,-121.807364,1890
060855033212,Santa Clara,37.3281794,-121.80544,2411
060855033221,Santa Clara,37.3449903,-121.8039638,1742
060855033222,Santa Clara,37.3402987,-121.79883,1805
060855033223,Santa Clara,37.3414217,-121.7909686,1088
060855033231,Santa Clara,37.3346049,-121.78724,1543
060855033232,Santa Clara,37.3330164,-121.7949627,2207
060855033241,Santa Clara,37.3270868,-121.7925304,1821
060855033242,Santa Clara,37.3283168,-121.7852997,1599
060855033251,Santa Clara,37.3225779,-121.788428,2004
060855033252,Santa Clara,37.3182833,-121.7893628,2387
060855033261,Santa Clara,37.3171835,-121.7819954,2165
060855033262,Santa Clara,37.3215041,-121.7742276,2208
060855033263,Santa Clara,37.3270772,-121.7584934,2799
060855033271,Santa Clara,37.3091823,-121.7973549,1604
060855033272,Santa Clara,37.3100633,-121.7919472,1667
060855033273,Santa Clara,37.3058364,-121.7813103,1251
060855033291,Santa Clara,37.3131294,-121.7784834,2200
060855033292,Santa Clara,37.310301,-121.7798768,1379
060855033301,Santa Clara,37.3090672,-121.765594,2653
060855033302,Santa Clara,37.3090718,-121.7590699,1515
060855033303,Santa Clara,37.3146028,-121.7690686,1563
060855033304,Santa Clara,37.3088183,-121.7372851,1425
060855033311,Santa Clara,37.2948792,-121.7569594,2630
060855033312,Santa Clara,37.2949277,-121.7645207,1095
060855033321,Santa Clara,37.2880705,-121.7542387,1509
060855033322,Santa Clara,37.2905246,-121.740894,885
060855033323,Santa Clara,37.2807129,-121.7478693,1303
060855033324,Santa Clara,37.2793794,-121.7337241,2296
060855033331,Santa Clara,37.3003663,-121.7943891,1789
060855033332,Santa Clara,37.3016939,-121.7843394,2819
060855033361,Santa Clara,37.3086558,-121.8018065,1269
060855033362,Santa Clara,37.3058278,-121.8056196,1812
060855033371,Santa Clara,37.3030241,-121.8119667,2952
060855033372,Santa Clara,37.2991038,-121.8081264,1378
060855033381,Santa Clara,37.2929432,-121.7985702,2110
060855033382,Santa Clara,37.2719285,-121.7609675,1982
060855033391,Santa Clara,37.2906438,-121.7728224,1884
060855033392,Santa Clara,37.2772743,-121.758598,2050
060855034011,Santa Clara,37.3358926,-121.8440967,1040
060855034012,Santa Clara,37.333414,-121.841018,1145
060855034013,Santa Clara,37.3300413,-121.8373608,2144
060855034021,Santa Clara,37.3264396,-121.8357179,2307
060855034022,Santa Clara,37.3229415,-121.833718,1527
060855034023,Santa Clara,37.3226142,-121.8302526,763
060855035041,Santa Clara,37.3378473,-121.8387637,1539
060855035042,Santa Clara,37.3399735,-121.8363514,1244
060855035043,Santa Clara,37.3343731,-121.8341897,1412
060855035044,Santa Clara,37.3327979,-121.8301059,1406
060855035061,Santa Clara,37.3409573,-121.8251823,2168
060855035062,Santa Clara,37.3446611,-121.8305192,1936
060855035063,Santa Clara,37.3471142,-121.8267054,2806
060855035071,Santa Clara,37.340185,-121.8319402,2332
060855035081,Santa Clara,37.3519045,-121.8091993,2098
060855035082,Santa Clara,37.3569308,-121.8105744,1789
060855035083,Santa Clara,37.354686,-121.814907,2095
060855035091,Santa Clara,37.3496116,-121.8056036,2334
060855035092,Santa Clara,37.347891,-121.7976158,2062
060855035101,Santa Clara,37.3517531,-121.821274,2030
060855035102,Santa Clara,37.3487437,-121.8159878,767
060855035103,Santa Clara,37.3463569,-121.8206465,1768
060855035111,Santa Clara,37.3411841,-121.8130454,1876
060855035112,Santa Clara,37.3442266,-121.8152303,1623
060855036011,Santa Clara,37.360494,-121.8686353,1707
060855036012,Santa Clara,37.3537712,-121.8610202,1875
060855036021,Santa Clara,37.3497952,-121.8572741,1591
060855036022,Santa Clara,37.3461041,-121.8540355,2300
060855036023,Santa Clara,37.3409988,-121.8488292,1364
060855037031,Santa Clara,37.3452786,-121.8375391,1764
060855037032,Santa Clara,37.3458486,-121.8404963,2124
060855037071,Santa Clara,37.3609929,-121.8523278,2065
060855037072,Santa Clara,37.3583213,-121.8531494,2018
060855037073,Santa Clara,37.355753,-121.8554691,1181
060855037081,Santa Clara,37.3694488,-121.8546251,2662
060855037091,Santa Clara,37.3659205,-121.8633546,3909
060855037092,Santa Clara,37.3604495,-121.8605332,1095
060855037093,Santa Clara,37.3625363,-121.8576629,1174
060855037101,Santa Clara,37.3528,-121.8510491,1537
060855037102,Santa Clara,37.3561318,-121.8438886,1797
060855037111,Santa Clara,37.3504107,-121.8486216,968
060855037112,Santa Clara,37.3518117,-121.8415484,2136
060855037113,Santa Clara,37.3471251,-121.8462444,1676
060855037121,Santa Clara,37.36103,-121.8482301,1136
060855037122,Santa Clara,37.3649846,-121.8464467,1113
060855037123,Santa Clara,37.3611586,-121.844115,2091
060855037131,Santa Clara,37.3666588,-121.8425839,2330
060855037132,Santa Clara,37.3627044,-121.8393572,1001
060855038021,Santa Clara,37.3863955,-121.8404979,1296
060855038022,Santa Clara,37.3827649,-121.8313684,1668
060855038023,Santa Clara,37.3888311,-121.8355612,1531
060855038024,Santa Clara,37.3800425,-121.8362916,3442
060855038031,Santa Clara,37.3860175,-121.8457877,2748
060855038032,Santa Clara,37.3795075,-121.8551816,1433
060855038033,Santa Clara,37.3830732,-121.8510518,807
060855038041,Santa Clara,37.3791556,-121.8451203,2595
060855038042,Santa Clara,37.3748313,-121.841481,1137
060855038043,Santa Clara,37.3734353,-121.8488997,1640
060855039021,Santa Clara,37.3739417,-121.8316444,1619
060855039022,Santa Clara,37.3695399,-121.8282667,1280
060855039023,Santa Clara,37.373729,-121.8249825,1763
060855039024,Santa Clara,37.3773444,-121.8283467,1731
060855039031,Santa Clara,37.3707271,-121.8374349,1960
060855039032,Santa Clara,37.3663601,-121.8337938,1123
060855040011,Santa Clara,37.359714,-121.8276657,1355
060855040012,Santa Clara,37.3555806,-121.8251243,1756
060855040013,Santa Clara,37.362731,-121.8304283,1974
060855040021,Santa Clara,37.358305,-121.835831,2624
060855040022,Santa Clara,37.3540544,-121.8344205,1095
060855040023,Santa Clara,37.3508523,-121.8317109,2666
060855041011,Santa Clara,37.3719362,-121.8175287,1457
060855041012,Santa Clara,37.3659237,-121.8241485,1676
060855041013,Santa Clara,37.3689553,-121.8207735,1357
060855041021,Santa Clara,37.3666898,-121.8111919,1966
060855041022,Santa Clara,37.3606408,-121.8167479,2120
060855041023,Santa Clara,37.3627974,-121.8202777,1644
060855042011,Santa Clara,37.3895814,-121.8237733,2720
060855042012,Santa Clara,37.3812708,-121.8218788,1592
060855042013,Santa Clara,37.3750101,-121.8137818,1624
060855042021,Santa Clara,37.3836685,-121.806822,1143
060855042022,Santa Clara,37.3764318,-121.7887821,1932
060855042023,Santa Clara,37.3614831,-121.8044233,1109
060855043071,Santa Clara,37.3946433,-121.8524571,2922
060855043072,Santa Clara,37.3885767,-121.8525843,2818
060855043081,Santa Clara,37.4186216,-121.8222761,2154
060855043082,Santa Clara,37.4038486,-121.8141847,1550
060855043083,Santa Clara,37.396133,-121.836255,1191
060855043111,Santa Clara,37.378836,-121.8869425,2650
060855043112,Santa Clara,37.3837694,-121.8884189,1360
060855043113,Santa Clara,37.3719973,-121.8798971,1677
060855043114,Santa Clara,37.3757667,-121.8798305,2377
060855043141,Santa Clara,37.3988152,-121.8597271,1066
060855043142,Santa Clara,37.3998994,-121.8524377,1748
060855043143,Santa Clara,37.4034739,-121.8566204,857
060855043144,Santa Clara,37.4067351,-121.8509988,1074
060855043151,Santa Clara,37.4110589,-121.8632615,1249
060855043152,Santa Clara,37.4072103,-121.8651754,770
060855043153,Santa Clara,37.4052635,-121.8614009,2131
060855043154,Santa Clara,37.4108216,-121.8567208,1269
060855043155,Santa Clara,37.4128111,-121.852632,1300
060855043161,Santa Clara,37.3894856,-121.8721923,2559
060855043162,Santa Clara,37.3833651,-121.8689045,2851
060855043171,Santa Clara,37.3855554,-121.8792303,1879
060855043172,Santa Clara,37.3795646,-121.8736698,1884
060855043181,Santa Clara,37.373138,-121.8943081,1419
060855043182,Santa Clara,37.3742104,-121.892038,2088
060855043183,Santa Clara,37.3982638,-121.9051427,3706
060855043191,Santa Clara,37.3753347,-121.8680943,1926
060855043192,Santa Clara,37.3792743,-121.860881,2555
060855043193,Santa Clara,37.3683043,-121.8746193,1073
060855043194,Santa Clara,37.3722465,-121.8651941,1166
060855043201,Santa Clara,37.4049326,-121.8717664,1929
060855043202,Santa Clara,37.4007601,-121.8710217,1071
060855043211,Santa Clara,37.3963077,-121.8652331,2539
060855043212,Santa Clara,37.3915566,-121.8679942,1306
060855043213,Santa Clara,37.3907329,-121.8611286,1567
060855043221,Santa Clara,37.3956752,-121.8993077,1120
060855043222,Santa Clara,37.3948999,-121.8904107,2682
060855043223,Santa Clara,37.3853265,-121.8942073,2301
060855043231,Santa Clara,37.3990113,-121.8776484,1401
060855043232,Santa Clara,37.4018526,-121.8843586,2671
060855043233,Santa Clara,37.3939149,-121.8807429,1661
060855044101,Santa Clara,37.4109376,-121.8757875,1978
060855044102,Santa Clara,37.4077478,-121.8821046,2146
060855044111,Santa Clara,37.4179746,-121.8608192,3122
060855044112,Santa Clara,37.4142018,-121.8688922,2779
060855044121,Santa Clara,37.4382906,-121.8872389,1040
060855044122,Santa Clara,37.4395731,-121.8820564,1449
060855044123,Santa Clara,37.4396542,-121.8780384,1307
060855044124,Santa Clara,37.4406375,-121.8757864,1248
060855044131,Santa Clara,37.4373395,-121.9046561,2048
060855044141,Santa Clara,37.4437837,-121.8998974,2825
060855044142,Santa Clara,37.4376204,-121.8972624,1297
060855044143,Santa Clara,37.4396208,-121.8917608,1174
060855044151,Santa Clara,37.4234539,-121.8653937,1705
060855044152,Santa Clara,37.4265508,-121.875582,1650
060855044153,Santa Clara,37.4282776,-121.8677924,1335
060855044161,Santa Clara,37.4205162,-121.8794012,1847
060855044162,Santa Clara,37.4209101,-121.8726517,2080
060855044181,Santa Clara,37.4322047,-121.8833155,1278
060855044182,Santa Clara,37.4328367,-121.8774651,1686
060855044183,Santa Clara,37.4282251,-121.8833139,1154
060855044211,Santa Clara,37.4532271,-121.9013721,2020
060855044212,Santa Clara,37.4502466,-121.8958,1650
060855044213,Santa Clara,37.4494424,-121.9071312,1961
060855044221,Santa Clara,37.4562137,-121.9067406,1341
060855044222,Santa Clara,37.4611349,-121.9071701,1975
060855044231,Santa Clara,37.4335965,-121.8706784,2101
060855044241,Santa Clara,37.451211,-121.8595578,638
060855044242,Santa Clara,37.4448467,-121.8829137,2408
060855044243,Santa Clara,37.4605487,-121.8950106,1169
060855044244,Santa Clara,37.4444927,-121.8886571,1054
